1.64797	0 1 2 3 5 7 4 8 9 6 
1.64991	0 2 1 3 4 5 9 6 7 8 
1.65096	0 1 2 3 4 8 6 9 7 5 
1.65105	0 1 3 2 4 5 9 8 7 6 
1.65202	0 1 2 3 5 6 8 4 7 9 
1.65585	0 1 3 2 6 4 5 7 9 8 
1.6563	0 1 2 3 4 7 9 6 8 5 
1.65688	0 2 1 3 4 6 5 9 8 7 
1.65799	0 1 2 3 4 8 7 6 9 5 
1.65883	0 1 2 5 3 4 6 9 8 7 
1.66023	0 1 2 3 6 5 7 4 8 9 
1.66195	0 1 2 3 4 8 9 5 6 7 
1.66529	0 1 3 4 2 5 6 7 8 9 
1.66588	0 2 1 3 4 7 5 6 9 8 
1.66846	0 1 2 3 7 4 5 8 9 6 
1.67013	0 1 2 5 4 3 6 7 9 8 
1.67034	0 1 4 2 3 5 7 6 8 9 
1.6716	0 2 1 3 4 6 7 5 9 8 
1.67228	0 1 2 4 3 9 6 5 8 7 
1.67389	0 2 1 4 3 5 7 6 8 9 
1.67488	0 1 2 4 6 3 5 9 7 8 
1.67561	0 1 2 4 3 7 8 6 5 9 
1.67679	0 1 2 3 4 9 6 7 8 5 
1.68232	0 1 3 2 5 6 4 7 8 9 
1.68283	0 1 2 4 5 3 9 6 8 7 
1.68343	0 1 3 2 5 4 7 9 6 8 
1.68693	0 1 2 4 3 8 7 5 6 9 
1.68745	0 1 2 4 6 3 5 8 9 7 
1.68943	0 1 3 2 4 6 9 5 8 7 
1.69209	0 2 1 3 5 4 6 8 9 7 
1.69291	0 2 1 3 4 5 7 9 8 6 
1.69725	0 1 2 3 5 7 6 4 9 8 
1.698	0 2 1 3 5 4 7 8 6 9 
1.69828	0 1 4 2 3 5 7 6 9 8 
1.6985	0 1 2 4 3 7 9 5 6 8 
1.69963	0 1 2 4 3 6 9 7 8 5 
1.69998	0 2 1 3 5 4 8 6 7 9 
1.70001	0 2 1 3 4 5 9 6 8 7 
1.70109	0 1 2 3 5 7 4 9 8 6 
1.7014	0 1 2 3 7 4 6 8 5 9 
1.70251	0 1 2 3 6 4 7 8 9 5 
1.70402	0 1 4 2 3 6 5 7 8 9 
1.7043	0 1 2 3 4 9 8 5 6 7 
1.70574	0 1 3 2 5 4 7 8 9 6 
1.70615	0 2 1 4 3 5 6 8 9 7 
